id,weight,destinationHubId,priority
PKG-002845,166.89,WH-016,LOW
PKG-002846,257.19,WH-059,LOW
PKG-002847,281.56,WH-071,URGENT
PKG-002848,87.82,WH-089,URGENT
PKG-002849,414.98, WH-061 ,STANDARD
PKG-002850,null,WH-090,VIP
PKG-002851,342.72,,LOW
PKG-002852,492.88,WH-002,URGENT
PKG-002853,206.41, WH-092 ,URGENT
PKG-002854,247.15,WH-046, URGENT 
PKG-002855,48.97,WH-015,STANDARD
PKG-002856,159.51,WH-029,STANDARD
PKG-002857,12.77,WH-026,URGENT
PKG-002858,407.57,WH-004,STANDARD
 PKG-002859 ,21.80,WH-048,LOW
 PKG-002860 ,194.83,wh-005,LOW
PKG-002861,2.96,WH-082, URGENT 
PKG-002862,65.45,WH-016,URGENT,
PKG-002863,450.52,WH-005,STANDARD
PKG-002864,354.80,WH-071,STANDARD
PKG-002865,185.13,WH-017,STANDARD
PKG-002866,309.71,WH-039,urgent
PKG-002867,null,WH-014, URGENT 
PKG-002868,238.38,WH-054,STANDARD
PKG-002869,414.34,WH-096,standard
PKG-002870,424.78,wh-059,CRITICAL
PKG-002871,498.59,WH-005,LOW
PKG-002872,178.44,WH-005,URGENT
PKG-002873,153.73,WH-067,LOW
 PKG-002874 ,469.79,WH-052,standard
PKG-002875,401.73,WH-021,URGENT
PKG-002876,187.61,WH-084,URGENT
PKG-002877,426.17,WH-003,STANDARD
PKG-002878,8.34,WH-070,
pkg-002879,N/A,WH-071,STANDARD
PKG-002880,457.24,WH-099, URGENT 
PKG-002881,130.25,WH-049,STANDARD
PKG-002882,136.78,WH-075,LOW
PKG-002883,181.76,WH-007,URGENT
PKG-002884,54.85,WH-092,
PKG-002885,497.11,WH-019,URGENT
PKG-002886,170.17,WH-052,LOW
PKG-002887,107.65,wh-049
PKG-002888,386.13,WH-003,LOW
PKG-002889,339.11,WH-016,URGENT
PKG-002890,310.70,WH-037,URGENT
 PKG-002891 ,131.79,WH-064,STANDARD
PKG-002892,476.15,WH-032,LOW
PKG-002893,234.45,WH-082,STANDARD
PKG-002894,155.83,wh-050,URGENT
PKG-002895,462.35,wh-023,standard
PKG-002896,10.52,WH-038,URGENT
PKG-002897,377.29,WH-046,STANDARD
PKG-002898,467.50,WH-025,STANDARD
PKG-002899,187.73,WH-038,LOW
PKG-002900,10.41,WH-064,URGENT
PKG-002901,194.61,WH-052,LOW
PKG-002902,196.66,WH-013,STANDARD
PKG-002903,216.91,WH-050,LOW
PKG-002904,138.93,WH-081,LOW
PKG-002905,146.55,WH-058,LOW
PKG-002906,279.06, WH-084 ,STANDARD
 PKG-002907 ,332.95,WH-061,URGENT
pkg-002908,1.57,WH-047,URGENT
PKG-002909,,WH-027,LOW
PKG-002910,172.62,WH-039,CRITICAL
PKG-002911,426.51,wh-094,STANDARD
PKG-002912,319.29,WH-076,STANDARD
PKG-002913,239.07,WH-053,URGENT
PKG-002914,63.69, WH-053 ,URGENT
PKG-002915,94.02,WH-095,LOW
PKG-002916, 94.97535908509282 ,WH-094,LOW,
PKG-002917,170.47,WH-076,STANDARD
pkg-002918,84.23,WH-054,LOW
 PKG-002919 ,451.90,WH-012,urgent
PKG-002920,316.25,WH-026,URGENT
PKG-002921,20.75,WH-085,STANDARD
PKG-002922,433.88,WH-013,LOW
PKG-002923,172.24,WH-082,LOW
pkg-002924,128.61,WH-052,STANDARD
pkg-002925,260.54,WH-036,LOW
pkg-002926,342.24,WH-040,LOW
PKG-002927,142.33,WH-011,LOW
PKG-002928,101.77,WH-019,urgent
PKG-002929,238.99,WH-076,URGENT
PKG-002930,93.57,WH-013,STANDARD
PKG-002931,215.26,WH-013,STANDARD
PKG-002932,292.60,WH-039,standard
PKG-002933,49.96,WH-097,STANDARD
PKG-002934,190.04,WH-057,LOW
PKG-002935,394.80,WH-020,LOW
PKG-002936,297.60,WH-029,LOW

PKG-002937,378.61,WH-033,STANDARD
PKG-002938,295.48,WH-063,CRITICAL
PKG-002939,272.48,WH-046,URGENT
PKG-002940,287.32,WH-006,URGENT
PKG-002941,279.27,WH-098, STANDARD 
PKG-002942,271.56,WH-082,STANDARD
PKG-002943,450.81,WH-011,URGENT,
PKG-002944, 147.65087245355562 ,WH-075,STANDARD
PKG-002945,475.87,WH-071,STANDARD
PKG-002946,185.89,WH-034,STANDARD
PKG-002947,320.17,wh-014,URGENT
PKG-002948,94.97,WH-015,STANDARD
PKG-002949,141.63,WH-038,LOW
,133.09,WH-008,URGENT,
PKG-002951,345.66,WH-021,LOW
PKG-002952,82.99,WH-020,STANDARD
 PKG-002953 ,133.70,WH-028,LOW
PKG-002954,67.39,WH-022,STANDARD
PKG-002955,94.84,WH-031,URGENT
PKG-002956,224.95,WH-001,LOW
PKG-002957,470.80,WH-004,LOW
PKG-002958,96.97,wh-072,CRITICAL
PKG-002959,32.74,,URGENT
PKG-002960,77.08,WH-042,URGENT,
PKG-002961,N/A,WH-066,NONE
PKG-002962,207.61,WH-010,STANDARD
PKG-002963,207.27,WH-070,URGENT
PKG-002964,245.23,WH-099,URGENT
PKG-002965,401.54,WH-007,STANDARD
PKG-002966,178.76,WH-038,STANDARD
PKG-002967,164.38,WH-064,low
PKG-002968,216.74,WH-015,URGENT
PKG-002969,396.21,,STANDARD
PKG-002970,26.09,WH-049,URGENT
PKG-002971,70.50,WH-006,
pkg-002972,146.53,WH-086,LOW
PKG-002973,484.86,WH-012,URGENT
PKG-002974,N/A,WH-056,EXPRESS
PKG-002975,433.37,WH-063,URGENT
PKG-002976,440.83,WH-006,URGENT
PKG-002977,491.85,WH-050,LOW
PKG-002978,415.99,WH-016,STANDARD
 PKG-002979 ,81.58986350959417kg,wh-059,LOW
PKG-002980,419.54,WH-034,LOW
PKG-002981,114.82,WH-078,STANDARD
PKG-002982,411.53,WH-032,
PKG-002983,357.45,WH-061,URGENT
PKG-002984,415.80,wh-062,URGENT
PKG-002985,79.78,WH-005,URGENT
PKG-002986,41.44,WH-060,STANDARD
PKG-002987,163.22,WH-044,
PKG-002988,375.95,WH-034,CRITICAL
 PKG-002989 ,322.68,WH-045, STANDARD 
PKG-002990,461.10,WH-069,STANDARD
PKG-002991,199.01,WH-081,VIP
PKG-002992,19.32,WH-020,STANDARD
PKG-002993,100.09,WH-008,LOW
PKG-002994,29.16,WH-055,STANDARD
PKG-002995,368.52,WH-096,STANDARD
,191.25, WH-013 ,URGENT
PKG-002997,321.22,WH-077,STANDARD
PKG-002998,498.43,WH-001,LOW
PKG-002999,69.67,WH-025,STANDARD
PKG-003000,391.34,WH-033,URGENT
PKG-003001,363.82,WH-045,STANDARD
PKG-003002,70.97,WH-082,STANDARD
PKG-003003,255.443480960919kg,WH-003,URGENT
PKG-003004,210.55, WH-007 ,
PKG-003005,205.44,WH-013,STANDARD
PKG-003006,191.52,WH-091,LOW
PKG-003007,308.20,WH-006,URGENT
PKG-003008,298.15,WH-049,URGENT,
 PKG-003009 ,373.23,WH-084,STANDARD
PKG-003010,60.73,WH-054,STANDARD
 PKG-003011 ,305.24,WH-048,LOW
PKG-003012,469.18,WH-063,URGENT
PKG-003013,444.44,WH-086,URGENT
PKG-003014,185.40,WH-026,STANDARD
PKG-003015,36.01,WH-011,STANDARD
PKG-003016,31.90,WH-070,LOW
PKG-003017,269.20,WH-056,LOW
PKG-003018,331.12,WH-024,LOW
PKG-003019,93.95,WH-065,STANDARD
PKG-003020,191.34,WH-082,STANDARD
PKG-003021,27.19,WH-048,URGENT
PKG-003022,169.61,wh-051,STANDARD
PKG-003023,340.55,WH-060,LOW
PKG-003024,129.76,WH-062,urgent
PKG-003025,N/A, WH-025 ,STANDARD
PKG-003026,439.73,WH-087,LOW
PKG-003027,325.29,WH-036,URGENT
PKG-003028,19.59,WH-001, STANDARD 
,246.19, WH-045 ,URGENT
PKG-003030, 269.60568778885823 ,WH-010,URGENT
PKG-003031,374.91,WH-076,STANDARD
pkg-003032,465.35, WH-072 ,LOW
PKG-003033,115.24,WH-039,LOW
pkg-003034,462.77,WH-046,URGENT
 PKG-003035 ,306.50,WH-096,STANDARD
PKG-003036,287.19,WH-050,LOW
PKG-003037,361.11,wh-018,STANDARD
PKG-003038,166.60,WH-099,LOW
 PKG-003039 ,458.39,WH-067,LOW
PKG-003040,222.32,WH-059
PKG-003041,382.63,WH-060,URGENT
PKG-003042,453.43,WH-024,STANDARD
PKG-003043,148.84,WH-012,URGENT
PKG-003044,407.15,WH-041,LOW
PKG-003045,N/A, WH-094 ,URGENT
PKG-003046,205.52,WH-065,STANDARD
PKG-003047,120.34,WH-052,LOW
PKG-003048,3.95,WH-061,LOW
PKG-003049,428.90,WH-045,URGENT
PKG-003050,251.52,WH-005,URGENT
PKG-003051,49.11,WH-036,LOW
PKG-003052,303.54,WH-074,STANDARD
PKG-003053,334.86,wh-013,URGENT
PKG-003054,260.37,wh-088,STANDARD
PKG-003055,null,WH-018, STANDARD 
PKG-003056,4.65,WH-044,URGENT
PKG-003057,400.69,WH-033,URGENT
PKG-003058,239.74,WH-082,STANDARD
PKG-003059,392.05,WH-011,STANDARD
PKG-003060,359.59,WH-042,URGENT
PKG-003061,68.63,WH-017,STANDARD
PKG-003062,57.74,WH-088,standard
PKG-003063,47.81,WH-033,LOW
PKG-003064,6.06,WH-091,LOW
PKG-003065,null,WH-046,LOW
PKG-003066,283.16,WH-047,STANDARD
PKG-003067,276.42, WH-015 ,LOW
,487.82,WH-048,URGENT
PKG-003069,33.45,WH-038,URGENT
PKG-003070,210.93,WH-062,LOW
PKG-003071,348.67,WH-093, URGENT 
PKG-003072,330.70776288984604kg,WH-031,LOW
,381.98,WH-005,LOW
PKG-003074,488.01,WH-070,LOW
PKG-003075,424.80,WH-050
PKG-003076,262.30,WH-065,LOW
PKG-003077,330.07, WH-081 ,LOW
pkg-003078,61.18,WH-005,URGENT
PKG-003079,413.22,WH-081,LOW
PKG-003080,271.05,WH-057,LOW
PKG-003081,292.25,WH-096
PKG-003082,299.81,WH-062,LOW
PKG-003083,468.70,WH-018,STANDARD
PKG-003084,287.65,WH-099,LOW
PKG-003085,163.97,WH-017,LOW
PKG-003086,115.68,WH-014,STANDARD
PKG-003087,161.49,WH-030,LOW
PKG-003088,25.61,WH-091,URGENT
PKG-003089,453.18,WH-091,URGENT
PKG-003090,117.63,WH-056,URGENT
PKG-003091,378.75,WH-100,LOW
PKG-003092,369.72,WH-047,STANDARD
PKG-003093,274.01,wh-048,
PKG-003094,437.87,WH-050,STANDARD
PKG-003095,144.90,WH-066,STANDARD
 PKG-003096 ,null,WH-041,STANDARD
pkg-003097,283.10,WH-036,LOW
PKG-003098,208.69,WH-082,URGENT
PKG-003099,57.18,WH-028,STANDARD
PKG-003100,361.80,WH-037,URGENT
PKG-003101,230.15,WH-007,LOW
 PKG-003102 ,1.23,WH-026,
PKG-003103,N/A,WH-080,EXPRESS
PKG-003104, 194.50667129621425 ,,STANDARD
pkg-003105,250.93,WH-015,LOW
PKG-003106,469.82,WH-019,LOW
PKG-003107,202.25,WH-095,URGENT
PKG-003108,196.07,WH-046,STANDARD
 PKG-003109 ,457.87,WH-023,STANDARD
PKG-003110,453.80,wh-013,STANDARD
PKG-003111,485.55,WH-067,URGENT
PKG-003112,424.97,WH-041,URGENT,
PKG-003113,317.49,WH-035,LOW

PKG-003114,148.32,WH-023,URGENT
PKG-003115, 81.67579231843935 ,WH-066,STANDARD
PKG-003116,351.44,WH-043,urgent
PKG-003117,26.74,WH-005,STANDARD
PKG-003118,391.53,WH-011,LOW
PKG-003119,null,WH-048,urgent
PKG-003120,465.63,WH-095,LOW
PKG-003121,443.44,WH-049,URGENT
PKG-003122,160.36,WH-051,low
,423.18,WH-071,LOW
PKG-003124,327.53,WH-021,LOW
PKG-003125,325.28,WH-066,LOW
PKG-003126,80.49,WH-020,LOW
PKG-003127,133.11, WH-009 ,URGENT
PKG-003128,129.89,WH-095,standard
PKG-003129,499.81, WH-016 , STANDARD 
PKG-003130,345.47,WH-048,LOW
PKG-003131, 91.06179178106225 ,WH-072,STANDARD
PKG-003132,34.64,WH-013,URGENT
 PKG-003133 ,384.24,wh-041,STANDARD
PKG-003134,5.02,WH-042,LOW
PKG-003135,15.93, WH-026 ,STANDARD
PKG-003136,365.19,WH-076,URGENT
PKG-003137,57.35,WH-080,NONE
PKG-003138,47.01,WH-021,URGENT
PKG-003139,258.11,WH-047,LOW
PKG-003140,297.94,WH-049,LOW
PKG-003141,149.88,WH-094,LOW
 PKG-003142 ,383.05,WH-096,URGENT
PKG-003143,442.45,WH-007,STANDARD
PKG-003144,91.16,WH-064,STANDARD
PKG-003145,null,WH-071,LOW
PKG-003146,118.84,WH-049,STANDARD
PKG-003147,164.94,WH-009,STANDARD
pkg-003148,109.26,WH-020,STANDARD
PKG-003149,161.85,WH-024,CRITICAL
PKG-003150,52.16,WH-006,LOW
PKG-003151,209.33,WH-098,LOW
PKG-003152,342.66,WH-012,LOW
PKG-003153,44.58,WH-054,LOW
PKG-003154,54.01,WH-062,STANDARD
PKG-003155,308.44,WH-093,URGENT
PKG-003156,96.09,WH-012,low
PKG-003157,422.01,WH-044,LOW
PKG-003158,365.06,WH-049,STANDARD
pkg-003159,41.50,WH-050,LOW
PKG-003160,321.27,WH-052,URGENT
PKG-003161,431.67,WH-076,STANDARD
PKG-003162,61.37,WH-052,NONE
PKG-003163,427.13,WH-010,URGENT
PKG-003164,125.31,WH-027,URGENT
 PKG-003165 ,193.56,WH-062, LOW 
PKG-003166,175.50,wh-028,EXPRESS
PKG-003167,273.08,WH-025,LOW
PKG-003168,176.62,WH-056,LOW
PKG-003169,158.57,wh-018,STANDARD
PKG-003170,116.64,WH-084,URGENT
PKG-003171,496.09,WH-076,
PKG-003172,9.25,WH-024,CRITICAL
PKG-003173,385.31,WH-086,STANDARD
pkg-003174,190.99,WH-011,standard
PKG-003175,N/A,WH-078,STANDARD
pkg-003176,164.93, WH-041 ,URGENT
pkg-003177,342.06,WH-100,STANDARD
PKG-003178,368.83,wh-064,LOW
PKG-003179,404.34,WH-023,STANDARD
PKG-003180,277.60,WH-040,LOW
PKG-003181,169.31,WH-044,STANDARD
PKG-003182,333.47,WH-045,URGENT
PKG-003183,193.15,WH-044,URGENT
PKG-003184,469.96,WH-037,LOW
PKG-003185,115.80,WH-064,URGENT
PKG-003186,46.07,WH-088,CRITICAL
PKG-003187,239.95,WH-012,URGENT
PKG-003188,53.02,wh-005,URGENT
PKG-003189,34.51,WH-005,LOW
PKG-003190,84.95,WH-065,LOW
PKG-003191,271.86,WH-014,LOW
PKG-003192,313.35,WH-004,LOW
PKG-003193,227.19,WH-068,LOW
PKG-003194,222.83,WH-053,URGENT
PKG-003195,398.31,WH-060,URGENT
 PKG-003196 ,386.03,WH-019,STANDARD
PKG-003197,102.76,WH-004,LOW
PKG-003198,481.39,WH-066,URGENT
PKG-003199,232.86,WH-016,URGENT
PKG-003200,64.70,WH-089,STANDARD
PKG-003201,451.04,WH-033,STANDARD
PKG-003202,N/A,wh-020,URGENT
PKG-003203,207.09,WH-054,LOW
PKG-003204,151.86,WH-027,URGENT
PKG-003205,20.40,WH-017,URGENT
PKG-003206,383.25,WH-025,URGENT
PKG-003207,432.34,WH-001,STANDARD
 PKG-003208 ,,WH-072,URGENT
PKG-003209,116.00,WH-042, STANDARD 
PKG-003210,34.29,WH-026,STANDARD
PKG-003211,143.00,WH-066,LOW
PKG-003212,186.25,WH-090,STANDARD
PKG-003213,239.17,WH-029,STANDARD
 PKG-003214 , 144.30515798761928 ,WH-018,STANDARD
PKG-003215,75.83,WH-040, STANDARD 
PKG-003216,93.74,WH-035,LOW
PKG-003217,,WH-030,
PKG-003218,311.06,WH-082, STANDARD 
PKG-003219,186.97,WH-097,STANDARD
PKG-003220,479.52,WH-079,STANDARD
,443.62,WH-063,LOW
PKG-003222,4.75,WH-009,URGENT
PKG-003223,184.46, WH-035 ,URGENT
PKG-003224,361.59,WH-032,STANDARD
PKG-003225,311.40,wh-034,STANDARD
PKG-003226, 452.1943752385603 ,WH-071,URGENT
PKG-003227,245.14,WH-078,LOW
PKG-003228,497.36,WH-078,STANDARD
PKG-003229,57.62,WH-064,LOW
PKG-003230,53.13,WH-060,LOW
PKG-003231,132.25,WH-012,STANDARD
PKG-003232,67.13,WH-087, URGENT 
PKG-003233,192.36,WH-032,LOW
PKG-003234,436.23,WH-071,URGENT
PKG-003235,128.13,, URGENT 
PKG-003236,414.00,WH-030,STANDARD
PKG-003237,100.95,WH-030,URGENT
PKG-003238,349.43,WH-012,LOW
PKG-003239,386.82,WH-095,STANDARD
PKG-003240,303.06,WH-014,URGENT
PKG-003241,260.12,WH-048,VIP
PKG-003242,386.11,WH-093,EXPRESS
PKG-003243,479.51,wh-057,STANDARD

PKG-003244,426.14,WH-024,URGENT
PKG-003245, 180.078660299546 ,WH-080,STANDARD
PKG-003246,450.80379320894866kg,WH-073,STANDARD
PKG-003247,348.76,WH-060,STANDARD
PKG-003248,339.61,wh-006,
PKG-003249,124.54,WH-075,STANDARD
PKG-003250,417.90, WH-099 ,STANDARD
PKG-003251,309.73,WH-027,URGENT
PKG-003252,346.18,WH-098,STANDARD
PKG-003253,93.69,WH-058,STANDARD
PKG-003254,378.10,WH-049,STANDARD
PKG-003255,141.25,WH-026,URGENT
PKG-003256,375.30,WH-004,STANDARD
PKG-003257,421.16, WH-031 ,URGENT
pkg-003258,335.89,wh-090,LOW
PKG-003259,171.38,WH-077,STANDARD
PKG-003260,368.45,wh-015,STANDARD
PKG-003261,224.73,WH-007,STANDARD
PKG-003262,434.64,WH-020,STANDARD
PKG-003263,N/A,WH-050,URGENT
PKG-003264,369.12,WH-085,
PKG-003265,314.90,WH-033,STANDARD
PKG-003266,271.77942451877396kg,wh-096,LOW
PKG-003267,117.60,WH-093,LOW
PKG-003268,254.05,,STANDARD

,333.93,WH-081,STANDARD
PKG-003270,388.93,WH-006,LOW
PKG-003271,477.92,WH-078,STANDARD
PKG-003272,212.56,WH-081,URGENT
PKG-003273, 314.1057980388624 ,WH-005,LOW
PKG-003274,392.22,WH-087,NONE

PKG-003275,80.50,WH-092, STANDARD 
PKG-003276,339.27,WH-094,STANDARD
PKG-003277,31.49,WH-080,urgent
PKG-003278,null,wh-036,LOW
PKG-003279,35.69,WH-085, URGENT 
PKG-003280,300.96,WH-009,LOW
PKG-003281,376.82,WH-071,URGENT
 PKG-003282 ,N/A,WH-073, STANDARD 
pkg-003283,null,WH-011,URGENT
PKG-003284,105.58,WH-001,LOW
PKG-003285,56.94,WH-021,STANDARD
PKG-003286,158.56,WH-091,URGENT
PKG-003287,408.59,WH-029,STANDARD
PKG-003288,115.51,wh-062,STANDARD
 PKG-003289 ,306.06,wh-087,low
PKG-003290,401.25, WH-007 ,STANDARD
PKG-003291,334.46,WH-031,URGENT
PKG-003292,490.29,wh-013,URGENT
PKG-003293,170.43,WH-024,LOW
PKG-003294,376.47,WH-030,URGENT
PKG-003295,260.61,wh-070,LOW
pkg-003296,197.31,WH-028,LOW
PKG-003297,256.36,WH-061,LOW
PKG-003298,137.22,WH-084, LOW 
PKG-003299,N/A,WH-010,STANDARD,
pkg-003300,53.88,WH-067, STANDARD 
PKG-003301,281.69,WH-087,LOW
PKG-003302,486.35,WH-067,STANDARD
PKG-003303,294.05,WH-043
PKG-003304,N/A,WH-065,urgent
 PKG-003305 ,357.68,WH-006,STANDARD
 PKG-003306 ,262.00,WH-018,low
PKG-003307,245.88,WH-072,STANDARD
,141.49,,low
PKG-003309,null,,URGENT
pkg-003310,241.66,WH-087,STANDARD
PKG-003311,187.50,WH-091,STANDARD
PKG-003312, 227.72808740184192 ,WH-071,URGENT
PKG-003313,355.63,WH-075,URGENT
PKG-003314,222.34,WH-004,STANDARD
PKG-003315,263.77,WH-015,URGENT
,363.85,WH-036,LOW
PKG-003317,309.58,WH-027,STANDARD
pkg-003318,182.42,WH-061,LOW
PKG-003319,240.06,WH-048,LOW
PKG-003320,60.14,WH-046,LOW
PKG-003321,294.37,WH-002, STANDARD 
PKG-003322,146.95,WH-075,LOW
PKG-003323,66.24,WH-054,urgent
PKG-003324,466.55,WH-023,standard
 PKG-003325 ,319.32, WH-058 ,URGENT
PKG-003326,139.22,WH-094,STANDARD
PKG-003327,0.23,wh-082,LOW
pkg-003328,430.29,WH-071,standard
PKG-003329,60.92,WH-062,STANDARD
PKG-003330,356.52,WH-061,URGENT
PKG-003331,399.88,WH-018,LOW
PKG-003332,N/A,WH-047,LOW
 PKG-003333 ,115.51,WH-013,STANDARD
PKG-003334,121.00,WH-066,URGENT
PKG-003335,483.38,WH-079,URGENT
PKG-003336,335.04,,
PKG-003337,455.44,WH-027,STANDARD
PKG-003338,382.50,WH-083,STANDARD
PKG-003339,92.55,WH-025,URGENT
pkg-003340,354.67,WH-003,URGENT
PKG-003341,N/A, WH-091 ,LOW
PKG-003342,20.30,WH-062, URGENT 
PKG-003343,156.41,WH-026,STANDARD
PKG-003344,344.77,WH-084,CRITICAL
PKG-003345,360.65,WH-001,URGENT
pkg-003346,219.61,WH-083,LOW

PKG-003347,351.46,WH-062,STANDARD
PKG-003348,246.97,WH-064,LOW
PKG-003349,36.19,WH-062,URGENT

PKG-003350,205.60,WH-026,LOW
PKG-003351,238.08,WH-002,STANDARD
PKG-003352,390.16,WH-076,STANDARD
PKG-003353,160.90,WH-022,URGENT
PKG-003354,178.52,WH-083,URGENT
PKG-003355,230.73,WH-097,LOW
PKG-003356,31.13, WH-063 ,URGENT
PKG-003357,89.84,wh-064,standard
PKG-003358,308.31,WH-030,LOW
PKG-003359,343.36,WH-097,STANDARD
PKG-003360,268.42,WH-043,URGENT
PKG-003361,447.29,WH-046, LOW 
PKG-003362,116.45,WH-097,STANDARD
PKG-003363,151.25,WH-032,LOW
PKG-003364,425.82,WH-029,EXPRESS
PKG-003365,438.13,WH-078,LOW
 PKG-003366 ,163.46, WH-054 ,STANDARD
PKG-003367,131.46,WH-097,LOW
PKG-003368,472.60,WH-061,LOW
PKG-003369,266.47, WH-015 ,URGENT,
,217.31,WH-068,EXPRESS
PKG-003371,,WH-036,LOW
PKG-003372,472.42,WH-099,URGENT
,362.31,WH-023,STANDARD
PKG-003374,N/A,WH-044,URGENT
PKG-003375,346.55,WH-078,STANDARD
PKG-003376,31.98,WH-027,STANDARD
PKG-003377,N/A,WH-021,STANDARD
PKG-003378,null,wh-019,LOW
PKG-003379,200.94,WH-091,URGENT
PKG-003380,199.96,WH-003,LOW
PKG-003381,161.38,WH-042,LOW
PKG-003382,148.09,WH-061,EXPRESS
PKG-003383,421.47, WH-066 ,STANDARD
PKG-003384,293.41,WH-056,URGENT
PKG-003385,85.72,WH-027,LOW
PKG-003386,454.11,WH-076,LOW
PKG-003387,303.35,WH-043,STANDARD
PKG-003388,163.21, WH-015 ,STANDARD
PKG-003389,427.17,WH-020,STANDARD
 PKG-003390 ,277.11, WH-071 ,STANDARD

 PKG-003391 ,81.24,WH-004,STANDARD
PKG-003392,386.62,WH-065,CRITICAL
pkg-003393,426.16,WH-034,URGENT
PKG-003394,179.56,WH-090,LOW
 PKG-003395 ,249.61,WH-045,STANDARD
PKG-003396,260.33,wh-026,LOW
PKG-003397,423.87,WH-043,LOW
PKG-003398,217.52,WH-030,STANDARD
,268.96,WH-093,URGENT
PKG-003400,474.65,WH-042,EXPRESS
PKG-003401,9.08,WH-032,URGENT
PKG-003402,27.18,WH-030,URGENT
PKG-003403,93.24,WH-039,STANDARD
,359.95,WH-082,URGENT
PKG-003405,3.50,wh-007,URGENT
pkg-003406,317.72,WH-049,URGENT
PKG-003407,376.30,WH-001,LOW
PKG-003408,348.62,WH-027,LOW
PKG-003409,164.32,WH-095,STANDARD
PKG-003410,179.37,WH-041,STANDARD
PKG-003411,295.42,WH-058,URGENT
PKG-003412,338.22,WH-074,URGENT
PKG-003413,218.42,WH-008,LOW
PKG-003414,298.66,WH-009,LOW
PKG-003415,401.63,WH-024,NONE
 PKG-003416 ,89.45,WH-043,STANDARD
PKG-003417, 294.96699698644596 ,WH-077,STANDARD
PKG-003418,388.01,WH-046,urgent
PKG-003419,408.33,WH-057,URGENT
PKG-003420,375.05,WH-005,standard
PKG-003421,23.21,WH-058,LOW
PKG-003422,11.99, WH-096 ,LOW
PKG-003423,471.64,WH-049,URGENT
 PKG-003424 ,99.11, WH-047 ,LOW
PKG-003425,432.56,WH-032,URGENT
PKG-003426,425.22,WH-047,LOW
PKG-003427,449.64,WH-027,STANDARD
PKG-003428,454.83,WH-084,STANDARD
 PKG-003429 ,472.27,WH-036,LOW
PKG-003430,397.93,WH-070,STANDARD
PKG-003431,381.96,WH-043,STANDARD
PKG-003432,415.36,WH-034,STANDARD
PKG-003433,309.10, WH-078 ,URGENT
PKG-003434,167.50,WH-096,LOW
PKG-003435,450.77,wh-051,URGENT

 PKG-003436 ,454.84,WH-002,STANDARD
PKG-003437,55.12,WH-043,STANDARD
PKG-003438,344.25,,STANDARD
PKG-003439,168.78,WH-057,VIP
PKG-003440,137.49,WH-086,STANDARD
PKG-003441,251.01,WH-082,URGENT
PKG-003442,150.14,WH-026,URGENT
PKG-003443,368.92,WH-030,URGENT
PKG-003444,298.05,WH-032,URGENT
pkg-003445,354.01,WH-068,CRITICAL
PKG-003446,227.14,WH-046,STANDARD
pkg-003447,332.93,WH-099, URGENT 
PKG-003448,128.96,WH-014,LOW
PKG-003449,385.59,WH-018,STANDARD
PKG-003450,184.46,wh-076,VIP
PKG-003451,133.56,WH-070,standard
PKG-003452,202.27, WH-012 , STANDARD 
PKG-003453,64.59,WH-053,URGENT
PKG-003454,257.68,WH-020,LOW
,164.62,WH-094, URGENT 
PKG-003456,425.84,wh-022,LOW
PKG-003457,252.18,WH-037,LOW
PKG-003458,260.65,WH-056, STANDARD 
PKG-003459,36.51,WH-068,LOW
PKG-003460,123.56,WH-024,STANDARD
PKG-003461,110.40,wh-052,STANDARD
PKG-003462,395.95,WH-087,STANDARD
PKG-003463,463.76,WH-004,LOW
PKG-003464,337.82,WH-040,URGENT
PKG-003465,382.68,WH-057,URGENT
PKG-003466,265.66,WH-047,STANDARD
PKG-003467,365.40,WH-083, STANDARD 
PKG-003468,93.24,WH-028,LOW
pkg-003469,114.74,WH-050,STANDARD
PKG-003470,23.37,WH-060,
PKG-003471,217.36,WH-017,STANDARD
 PKG-003472 ,29.33,WH-057,EXPRESS
PKG-003473,301.31412372933477kg,WH-067,STANDARD
PKG-003474,242.99,WH-065,STANDARD
,72.66,WH-033,STANDARD
 PKG-003476 ,121.37,WH-062,LOW
PKG-003477,482.78,WH-053,URGENT
PKG-003478,72.02,WH-074, URGENT 
 PKG-003479 ,null,WH-054
PKG-003480,263.56,WH-053,NONE
PKG-003481,448.35,WH-087,URGENT
PKG-003482,380.78,WH-050,STANDARD
PKG-003483,153.27351227643584kg,WH-003,LOW,
PKG-003484,87.01,WH-064,URGENT
PKG-003485,121.25,WH-044,URGENT
PKG-003486,69.29,WH-010,URGENT
PKG-003487,214.19,WH-035,LOW
PKG-003488,268.06,WH-067,
PKG-003489,174.75,WH-056,STANDARD
PKG-003490,366.23,WH-082,STANDARD
PKG-003491,null,WH-065,LOW
PKG-003492,186.00,WH-039,STANDARD
PKG-003493,261.42,WH-023
PKG-003494,424.88,WH-093,LOW
PKG-003495,138.56,WH-085,STANDARD
PKG-003496,153.33,WH-094,VIP
 PKG-003497 ,490.59,WH-023,STANDARD
PKG-003498,440.52, WH-084 ,URGENT
PKG-003499,186.25,WH-037,STANDARD
PKG-003500,360.28,WH-002,STANDARD
,194.88,WH-016,
PKG-003502,313.53,wh-016,CRITICAL
PKG-003503,306.35,WH-087,STANDARD
PKG-003504,402.32,WH-029,URGENT
PKG-003505,297.85,WH-070,standard
